rel_path,filename,page_count,pc1,pc2
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-10_P-577_Objections_Special_Master_Privilege/Exhibits/P-583-Exhibit-F-Sealed.pdf",P-583-Exhibit-F-Sealed.pdf,1,2.2674500942230225,-8.340846061706543
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-10_P-577_Objections_Special_Master_Privilege/Exhibits/P-584-Exhibit-G-Sealed.pdf",P-584-Exhibit-G-Sealed.pdf,1,2.3242287635803223,-8.391619682312012
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-10_P-577_Objections_Special_Master_Privilege/P-577-Objections-Special-Master-Privilege-Determinations.pdf",P-577-Objections-Special-Master-Privilege-Determinations.pdf,4,4.560324668884277,-11.92835521697998
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-10_P-577_Objections_Special_Master_Privilege/PWS-108-Declaration-Yonatan-Even.pdf",PWS-108-Declaration-Yonatan-Even.pdf,4,8.123937606811523,-11.791401863098145
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-10_P-585_Motion_to_Seal/P-585-Administrative-Motion-Sealing.pdf",P-585-Administrative-Motion-Sealing.pdf,4,5.596409320831299,-13.796832084655762
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-11_P-587_Opposition_Privilege_Objections/P-587-Response-Privilege-Objections.pdf",P-587-Response-Privilege-Objections.pdf,2,4.7818474769592285,-12.09450626373291
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-12_P-588_Opposition_Privilege_Rulings/P-588-Response-Special-Master-Privilege-Rulings.pdf",P-588-Response-Special-Master-Privilege-Rulings.pdf,3,4.789289474487305,-12.123283386230469
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-14_P-589_Motion_to_Seal_Objections/P-589-Administrative-Motion-Seal.pdf",P-589-Administrative-Motion-Seal.pdf,3,5.683160781860352,-13.735047340393066
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-14_P-589_Motion_to_Seal_Objections/PWS-109-Declaration-Yonatan-Even.pdf",PWS-109-Declaration-Yonatan-Even.pdf,3,8.281381607055664,-11.706664085388184
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-14_P-591_Objections_Special_Master_Determinations/Exhibits/P-592-Exhibit-A-Sealed.pdf",P-592-Exhibit-A-Sealed.pdf,1,2.171389579772949,-8.177019119262695
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-14_P-593_Motion_to_Seal_Discovery/P-593-Administrative-Motion-Seal.pdf",P-593-Administrative-Motion-Seal.pdf,3,5.682099342346191,-13.732173919677734
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-14_P-593_Motion_to_Seal_Discovery/PWS-110-Declaration-M-Grant-Chard.pdf",PWS-110-Declaration-M-Grant-Chard.pdf,3,4.581709384918213,-8.872111320495605
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-14_P-595_Exhibit_Discovery_Sanctions_Reply/Exhibits/P-595-Exhibit-A-Sealed.pdf",P-595-Exhibit-A-Sealed.pdf,1,2.159132719039917,-8.145525932312012
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-596_Objections_Special_Master_Redactions/Exhibits/P-597-Exhibit-A-Sealed.pdf",P-597-Exhibit-A-Sealed.pdf,1,2.219510793685913,-8.155550003051758
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-596_Objections_Special_Master_Redactions/PWS-111-Declaration-Yonatan-Even.pdf",PWS-111-Declaration-Yonatan-Even.pdf,3,8.266364097595215,-11.72195053100586
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-600_Objections_Special_Master_Privilege/Exhibits/P-601-Exhibit-A-Sealed.pdf",P-601-Exhibit-A-Sealed.pdf,1,2.2052364349365234,-8.100871086120605
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-600_Objections_Special_Master_Privilege/Exhibits/P-602-Exhibit-B-Sealed.pdf",P-602-Exhibit-B-Sealed.pdf,1,2.4022927284240723,-8.429107666015625
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-600_Objections_Special_Master_Privilege/Exhibits/P-603-Exhibit-C-Sealed.pdf",P-603-Exhibit-C-Sealed.pdf,1,2.2625346183776855,-8.336697578430176
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-600_Objections_Special_Master_Privilege/Exhibits/P-604-Exhibit-D-Sealed.pdf",P-604-Exhibit-D-Sealed.pdf,1,2.2740795612335205,-8.348470687866211
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-600_Objections_Special_Master_Privilege/P-600-Objections-Special-Master-Privilege-Determinations.pdf",P-600-Objections-Special-Master-Privilege-Determinations.pdf,3,4.584421634674072,-11.934298515319824
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-600_Objections_Special_Master_Privilege/PWS-112-Declaration-Yonatan-Even.pdf",PWS-112-Declaration-Yonatan-Even.pdf,3,8.113737106323242,-11.794340133666992
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-605_Motion_Seal_Special_Master/P-605-Motion-Seal-Administrative.pdf",P-605-Motion-Seal-Administrative.pdf,3,5.682215690612793,-13.722369194030762
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-607_Opposition_Strike_Testimony/Exhibits/P-608-Exhibit-Counsel-Email-Exchange.pdf",P-608-Exhibit-Counsel-Email-Exchange.pdf,2,4.965981483459473,-10.724505424499512
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-607_Opposition_Strike_Testimony/Exhibits/P-609-Exhibit-Email-Privilege-Objections.pdf",P-609-Exhibit-Email-Privilege-Objections.pdf,3,4.919084548950195,-10.81350326538086
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-607_Opposition_Strike_Testimony/P-607-Opposition-Motion-Strike-Testimony.pdf",P-607-Opposition-Motion-Strike-Testimony.pdf,18,5.9177422523498535,-11.794051170349121
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-17_P-607_Opposition_Strike_Testimony/PWS-113-Declaration-Michael-Zaken.pdf",PWS-113-Declaration-Michael-Zaken.pdf,3,7.208289623260498,-12.029990196228027
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-19_P-612_Opposition_Privilege_Rulings/P-612-Response-Privilege-Objections.pdf",P-612-Response-Privilege-Objections.pdf,2,4.741634845733643,-12.084251403808594
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-21_P-613_Objections_Special_Master_Privilege/Exhibits/P-614-Exhibit-A-Sealed.pdf",P-614-Exhibit-A-Sealed.pdf,1,2.1829309463500977,-8.155606269836426
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-21_P-613_Objections_Special_Master_Privilege/P-613-Objections-Special-Master-Privilege-Determinations.pdf",P-613-Objections-Special-Master-Privilege-Determinations.pdf,3,4.579192638397217,-11.94434642791748
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-21_P-613_Objections_Special_Master_Privilege/PWS-114-Declaration-Yonatan-Even.pdf",PWS-114-Declaration-Yonatan-Even.pdf,3,8.140616416931152,-11.78695297241211
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-21_P-615_Motion_to_Seal/P-615-Motion-Seal-Administrative.pdf",P-615-Motion-Seal-Administrative.pdf,3,5.652470111846924,-13.753812789916992
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-24_P-617_Objections_Special_Master_Privilege/Exhibits/P-618-Exhibit-A-Sealed.pdf",P-618-Exhibit-A-Sealed.pdf,1,2.185574769973755,-8.16706371307373
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-24_P-617_Objections_Special_Master_Privilege/P-617-Objections-Special-Master-Privilege-Determinations.pdf",P-617-Objections-Special-Master-Privilege-Determinations.pdf,3,4.568758964538574,-11.863418579101562
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-24_P-617_Objections_Special_Master_Privilege/PWS-115-Declaration-Yonatan-Even.pdf",PWS-115-Declaration-Yonatan-Even.pdf,3,8.27385425567627,-11.716005325317383
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-24_P-619_Motion_Seal_Special_Master/P-619-Administrative-Motion-Seal.pdf",P-619-Administrative-Motion-Seal.pdf,3,5.694538116455078,-13.71336555480957
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-24_P-621_Objections_Special_Master_Privilege/Exhibits/P-622-Exhibit-A-Sealed.pdf",P-622-Exhibit-A-Sealed.pdf,1,2.1731936931610107,-8.170807838439941
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-24_P-621_Objections_Special_Master_Privilege/P-621-Objections-Special-Master-Privilege.pdf",P-621-Objections-Special-Master-Privilege.pdf,3,4.5696940422058105,-11.909836769104004
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-24_P-621_Objections_Special_Master_Privilege/PWS-116-Declaration-Yonatan-Even.pdf",PWS-116-Declaration-Yonatan-Even.pdf,3,8.130227088928223,-11.786540985107422
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-25_P-625_Opposition_Privilege_Rulings/P-625-Response-Special-Master-Privilege-Rulings.pdf",P-625-Response-Special-Master-Privilege-Rulings.pdf,4,4.771517753601074,-12.108213424682617
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-25_P-626_Objection_Special_Master_Privilege/Exhibits/P-627-Exhibit-Special-Master-Email.pdf",P-627-Exhibit-Special-Master-Email.pdf,4,4.625931262969971,-9.331683158874512
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-25_P-626_Objection_Special_Master_Privilege/P-626-Objection-Special-Master-Privilege.pdf",P-626-Objection-Special-Master-Privilege.pdf,2,4.788895606994629,-12.087662696838379
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-25_P-626_Objection_Special_Master_Privilege/PWS-117-Declaration-Yonatan-Even.pdf",PWS-117-Declaration-Yonatan-Even.pdf,3,8.148214340209961,-11.776082992553711
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-25_P-628_Administrative_Motion_Seal/P-628-Motion-Seal-Administrative.pdf",P-628-Motion-Seal-Administrative.pdf,3,5.61208438873291,-13.779162406921387
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-28_P-631_Objections_Special_Master_Privilege/Exhibits/P-632-Exhibit-A-Sealed.pdf",P-632-Exhibit-A-Sealed.pdf,1,2.1872897148132324,-8.13695240020752
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-28_P-631_Objections_Special_Master_Privilege/P-631-Objections-Special-Master-Privilege-Determinations.pdf",P-631-Objections-Special-Master-Privilege-Determinations.pdf,4,4.596879005432129,-11.945784568786621
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-28_P-631_Objections_Special_Master_Privilege/PWS-118-Declaration-Yonatan-Even.pdf",PWS-118-Declaration-Yonatan-Even.pdf,3,8.128876686096191,-11.787753105163574
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-31_P-634_Even_Declaration_Redaction_Objections/Exhibits/P-635-Exhibit-A-Sealed.pdf",P-635-Exhibit-A-Sealed.pdf,1,2.2166428565979004,-8.129488945007324
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-31_P-634_Even_Declaration_Redaction_Objections/PWS-119-Declaration-Yonatan-Even.pdf",PWS-119-Declaration-Yonatan-Even.pdf,3,8.291686058044434,-11.710041999816895
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-31_P-636_Administrative_Motion_Seal/P-636-Motion-Seal-Administrative.pdf",P-636-Motion-Seal-Administrative.pdf,3,5.61400842666626,-13.77403450012207
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-31_P-638_Objections_Special_Master_Privilege/Exhibits/P-639-Exhibit-A-Sealed.pdf",P-639-Exhibit-A-Sealed.pdf,1,2.2240097522735596,-8.118047714233398
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-31_P-638_Objections_Special_Master_Privilege/P-638-Objections-Special-Master-Privilege-Determinations.pdf",P-638-Objections-Special-Master-Privilege-Determinations.pdf,4,4.541406154632568,-11.906756401062012
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-31_P-638_Objections_Special_Master_Privilege/PWS-120-Declaration-Yonatan-Even.pdf",PWS-120-Declaration-Yonatan-Even.pdf,3,8.127768516540527,-11.78658676147461
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-03-31_P-640_Administrative_Motion_Sealing/P-640-Administrative-Motion-Sealing.pdf",P-640-Administrative-Motion-Sealing.pdf,3,5.624543190002441,-13.77038288116455
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-04_P-642_Objections_Special_Master_Redactions/Exhibits/P-643-Exhibit-A-Sealed.pdf",P-643-Exhibit-A-Sealed.pdf,1,2.185115337371826,-8.12385368347168
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-04_P-642_Objections_Special_Master_Redactions/P-642-Objections-Special-Master-Privilege-Determinations.pdf",P-642-Objections-Special-Master-Privilege-Determinations.pdf,3,4.58959436416626,-11.843670845031738
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-04_P-642_Objections_Special_Master_Redactions/PWS-121-Declaration-Yonatan-Even.pdf",PWS-121-Declaration-Yonatan-Even.pdf,3,8.292156219482422,-11.7061185836792
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-07_P-646_Objections_Special_Master_Privilege/Exhibits/P-647-Exhibit-A-Sealed.pdf",P-647-Exhibit-A-Sealed.pdf,1,2.1674652099609375,-8.11879825592041
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-07_P-646_Objections_Special_Master_Privilege/Exhibits/P-648-Exhibit-B-Sealed.pdf",P-648-Exhibit-B-Sealed.pdf,1,2.383420705795288,-8.400984764099121
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-07_P-646_Objections_Special_Master_Privilege/P-646-Objections-Special-Master-Privilege-Determinations.pdf",P-646-Objections-Special-Master-Privilege-Determinations.pdf,4,4.60100793838501,-11.882768630981445
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-07_P-646_Objections_Special_Master_Privilege/PWS-122-Declaration-Yonatan-Even.pdf",PWS-122-Declaration-Yonatan-Even.pdf,3,8.144858360290527,-11.771986961364746
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-07_P-649_Motion_to_Seal_Objections/P-649-Motion-Seal-Administrative.pdf",P-649-Motion-Seal-Administrative.pdf,3,5.690622806549072,-13.716261863708496
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-09_P-651_Opposition_Privilege_Rulings/P-651-Response-Special-Master-Privilege-Rulings.pdf",P-651-Response-Special-Master-Privilege-Rulings.pdf,3,4.778744697570801,-12.096061706542969
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-09_P-652_Objections_Special_Master_Privilege/Exhibits/P-653-Exhibit-EC-Presentation-Email.pdf",P-653-Exhibit-EC-Presentation-Email.pdf,2,3.9170773029327393,-9.708995819091797
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-09_P-652_Objections_Special_Master_Privilege/Exhibits/P-654-Exhibit-B-Sealed.pdf",P-654-Exhibit-B-Sealed.pdf,1,2.3821122646331787,-8.394632339477539
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-09_P-652_Objections_Special_Master_Privilege/P-652-Objections-Special-Master-Privilege-Determinations.pdf",P-652-Objections-Special-Master-Privilege-Determinations.pdf,4,4.5433220863342285,-11.910377502441406
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-09_P-652_Objections_Special_Master_Privilege/PWS-123-Declaration-Yonatan-Even.pdf",PWS-123-Declaration-Yonatan-Even.pdf,3,8.150945663452148,-11.764457702636719
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-09_P-655_Motion_to_Seal_Objections/P-655-Administrative-Motion-Seal.pdf",P-655-Administrative-Motion-Seal.pdf,3,5.67881965637207,-13.70564079284668
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-14_P-657_Response_Special_Master_Privilege/P-657-Response-Special-Master-Privilege-Ruling.pdf",P-657-Response-Special-Master-Privilege-Ruling.pdf,1,4.818351745605469,-12.133344650268555
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-15_P-658_Objections_Special_Master_Privilege/Exhibits/P-659-Exhibit-A-Sealed.pdf",P-659-Exhibit-A-Sealed.pdf,1,2.19120192527771,-8.07686996459961
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-15_P-658_Objections_Special_Master_Privilege/Exhibits/P-660-Exhibit-B-Sealed.pdf",P-660-Exhibit-B-Sealed.pdf,1,2.380512237548828,-8.405318260192871
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-15_P-658_Objections_Special_Master_Privilege/P-658-Objections-Special-Master-Privilege.pdf",P-658-Objections-Special-Master-Privilege.pdf,5,4.5321807861328125,-11.837685585021973
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-15_P-658_Objections_Special_Master_Privilege/PWS-124-Declaration-Yonatan-Even.pdf",PWS-124-Declaration-Yonatan-Even.pdf,3,8.306347846984863,-11.687514305114746
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-15_P-661_Motion_Seal_Apple_Materials/P-661-Administrative-Motion-Seal-Apple-Materials.pdf",P-661-Administrative-Motion-Seal-Apple-Materials.pdf,3,5.693847179412842,-13.687143325805664
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-17_P-663_Objections_Special_Master_Redactions/Exhibits/P-664-Exhibit-A-Sealed.pdf",P-664-Exhibit-A-Sealed.pdf,1,2.2179908752441406,-8.046709060668945
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-17_P-663_Objections_Special_Master_Redactions/PWS-125-Declaration-Yonatan-Even.pdf",PWS-125-Declaration-Yonatan-Even.pdf,3,8.279900550842285,-11.710647583007812
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-17_P-665_Motion_to_Seal_Objections/P-665-Administrative-Motion-Sealing.pdf",P-665-Administrative-Motion-Sealing.pdf,3,5.668788433074951,-13.716113090515137
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-18_P-667_Objections_Special_Master_Privilege/Exhibits/P-668-Exhibit-A-Sealed.pdf",P-668-Exhibit-A-Sealed.pdf,1,2.2158970832824707,-8.036120414733887
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-18_P-667_Objections_Special_Master_Privilege/P-667-Objections-Special-Master-Privilege-Determinations.pdf",P-667-Objections-Special-Master-Privilege-Determinations.pdf,3,4.56201171875,-11.907390594482422
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-18_P-667_Objections_Special_Master_Privilege/PWS-126-Declaration-Yonatan-Even.pdf",PWS-126-Declaration-Yonatan-Even.pdf,3,8.158656120300293,-11.759442329406738
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-18_P-669_Administrative_Motion_Seal/P-669-Administrative-Motion-Sealing.pdf",P-669-Administrative-Motion-Sealing.pdf,3,5.627758502960205,-13.759763717651367
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-21_P-671_Objections_Special_Master_Privilege/Exhibits/P-672-Exhibit-A-Sealed.pdf",P-672-Exhibit-A-Sealed.pdf,1,2.2277352809906006,-8.076286315917969
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-21_P-671_Objections_Special_Master_Privilege/P-671-Objections-Special-Master-Privilege-Determinations.pdf",P-671-Objections-Special-Master-Privilege-Determinations.pdf,4,4.555475234985352,-11.927816390991211
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-21_P-671_Objections_Special_Master_Privilege/PWS-127-Declaration-Yonatan-Even.pdf",PWS-127-Declaration-Yonatan-Even.pdf,3,8.1223726272583,-11.759696960449219
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-21_P-673_Motion_to_Seal/P-673-Administrative-Motion-Sealing.pdf",P-673-Administrative-Motion-Sealing.pdf,3,5.638298034667969,-13.75139331817627
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-22_P-675_Opposition_Privilege_Objections/Exhibits/P-676-Exhibit-Litigation-Summit-Email.pdf",P-676-Exhibit-Litigation-Summit-Email.pdf,5,4.035735130310059,-9.842759132385254
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-22_P-675_Opposition_Privilege_Objections/P-675-Response-Privilege-Objections.pdf",P-675-Response-Privilege-Objections.pdf,4,4.784379482269287,-12.11798095703125
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-22_P-677_Motion_to_Seal_Response/P-677-Administrative-Motion-Seal.pdf",P-677-Administrative-Motion-Seal.pdf,3,5.6880364418029785,-13.714522361755371
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-22_P-677_Motion_to_Seal_Response/PWS-128-Declaration-Yonatan-Even.pdf",PWS-128-Declaration-Yonatan-Even.pdf,3,8.055052757263184,-11.78442096710205
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-23_P-679_Opposition_Special_Master_Privilege/Exhibits/P-680-Exhibit-A-Sealed.pdf",P-680-Exhibit-A-Sealed.pdf,1,2.238445997238159,-8.047707557678223
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-23_P-679_Opposition_Special_Master_Privilege/P-679-Response-Special-Master-Privilege-Ruling.pdf",P-679-Response-Special-Master-Privilege-Ruling.pdf,2,4.77915096282959,-12.070713996887207
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-23_P-679_Opposition_Special_Master_Privilege/PWS-129-Declaration-Yonatan-Even.pdf",PWS-129-Declaration-Yonatan-Even.pdf,3,8.102890968322754,-11.785333633422852
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-23_P-681_Motion_to_Seal_Apple_Materials/P-681-Administrative-Motion-Seal.pdf",P-681-Administrative-Motion-Seal.pdf,3,5.692427158355713,-13.707582473754883
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-25_P-684_Objections_Special_Master_Privilege/Exhibits/P-685-Exhibit-A-Sealed.pdf",P-685-Exhibit-A-Sealed.pdf,1,2.2405693531036377,-8.051053047180176
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-25_P-684_Objections_Special_Master_Privilege/P-684-Objections-Special-Master-Privilege-Determinations.pdf",P-684-Objections-Special-Master-Privilege-Determinations.pdf,3,4.577136039733887,-11.856393814086914
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-25_P-684_Objections_Special_Master_Privilege/PWS-130-Declaration-Yonatan-Even.pdf",PWS-130-Declaration-Yonatan-Even.pdf,3,8.293954849243164,-11.701828002929688
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-25_P-686_Motion_to_Seal_Objections/P-686-Administrative-Motion-Seal.pdf",P-686-Administrative-Motion-Seal.pdf,3,5.671387672424316,-13.721522331237793
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-28_P-688_Objections_Special_Master_Redactions/Exhibits/P-689-Exhibit-A-Sealed.pdf",P-689-Exhibit-A-Sealed.pdf,1,2.2351179122924805,-8.025564193725586
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-28_P-688_Objections_Special_Master_Redactions/P-688-Objections-Special-Master-Privilege.pdf",P-688-Objections-Special-Master-Privilege.pdf,4,4.5960822105407715,-11.855762481689453
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-28_P-688_Objections_Special_Master_Redactions/PWS-131-Declaration-Yonatan-Even.pdf",PWS-131-Declaration-Yonatan-Even.pdf,3,8.311135292053223,-11.67678165435791
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-28_P-690_Motion_to_Seal_Objections/P-690-Administrative-Motion-Seal.pdf",P-690-Administrative-Motion-Seal.pdf,3,5.646480560302734,-13.724163055419922
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-28_P-692_Objections_Special_Master_Determinations/Exhibits/P-693-Exhibit-A-Sealed.pdf",P-693-Exhibit-A-Sealed.pdf,1,2.2533435821533203,-8.045559883117676
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-28_P-692_Objections_Special_Master_Determinations/PWS-132-Declaration-Yonatan-Even.pdf",PWS-132-Declaration-Yonatan-Even.pdf,3,8.14220142364502,-11.775440216064453
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-28_P-694_Motion_to_Seal/P-694-Administrative-Motion-Seal.pdf",P-694-Administrative-Motion-Seal.pdf,3,5.692889213562012,-13.72314167022705
"Epic Games, Inc. v. Apple Inc. (w. exhibits-subfolders)/Plaintiff/2025-04-30_P-697_Opposition_Special_Master_Privilege/P-697-Response-Special-Master-Objections.pdf",P-697-Response-Special-Master-Objections.pdf,2,4.788784503936768,-12.098731994628906
